ident,             JDTDB,                      X,                      Y,                      Z,              VX (km/s),              VY (km/s),              VZ (km/s),             mass (kg),          radius (km),  color1,   color2,    color3,
      Mars, 2569414.6119389534, -276043213.47512615, -49773049.58981865, 4643187.320230057, 9.424015624650426, -20.584662700390464, -0.6605779627372742, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2569414.6119389534, -214156999.9674411, 794109222.8016562, 1319709.6038248397, -12.917235255628343, -2.160934184758281, 0.29626389385554547, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2569414.6119389534, 1308952226.2709541, 411751119.8257096, -59813727.89205421, -3.092165824046547, 9.272726109655048, -0.035306265845306904, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2569414.6119389534, -333010433.9670628, -2813195939.6092453, -5714876.243713242, 6.733899514902532, -1.0034538321738853, -0.09041984535208897, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2569414.6119389534, 1449337853.8989441, -4218331249.352884, 54120216.28012442, 5.090441721531015, 1.8365754094272984, -0.15522688514142727, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2569414.6119389534, 6551106909.66465, 411146820.24794304, -1973810048.1014304, 0.4519585142578573, 3.963197468605706, -0.562428840074191, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2569414.6119389534, 70719119.87190911, -92514797.53692563, -12498065.555335477, 15.648329333265659, 21.58548675013964, 2.3526922629722455, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness: 

       Sun, 2569579.7392549985, -49303888.23681888, 35747139.98471432, 960772.5666671923, 0.0007725747805078694, 0.003410842649268831, -1.562095339113771e-05, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2569579.7392549985, -55948828.29971158, -33413729.539505124, -4107232.4168501156, 38.72204962379049, -2.22315870747428, -3.70927781347827, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2569579.7392549985, 8107296.3798433235, -56667322.47914967, -3675394.4466022938, 29.526186891628786, 18.366530189184015, -1.4327977537159462, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2569579.7392549985, -193499882.31678867, 70944447.92491448, 952931.9351994036, -7.545479371897139, -29.061277350921475, 0.01746612153896303, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2569579.7392549985, -193156624.37646148, 71128268.59302828, 976405.1680758253, -7.9715384296161265, -28.149694861316473, 0.0904566155348405, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2569579.7392549985, 13449490.890761547, -167793546.9188733, -4835190.810780295, 24.042806164178785, 9.239020924360116, -0.38686846326814783, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2569579.7392549985, -392019595.60946494, 742008860.8978031, 5496348.823737947, -11.903918961228241, -5.091090845320849, 0.28651497997796427, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2569579.7392549985, 1258341322.8932874, 542014620.5349702, -60022837.39489298, -3.99914469183255, 8.972585783809615, 0.006117840970440748, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2569579.7392549985, -236793023.5767567, -2825871836.4367113, -7000812.915050232, 6.752898590099513, -0.7735359915012373, -0.08983069411077474, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2569579.7392549985, 1521738837.8650258, -4191503426.693248, 51897868.03249716, 5.058742582372466, 1.924153539577645, -0.15630232162456134, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2569579.7392549985, 6557283680.124027, 467673565.80834824, -1981752953.3228583, 0.4139521301697567, 3.960875445578738, -0.5510392432778886, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2569579.7392549985, -146475409.4446214, 146243412.6461576, 12574195.117659628, -26.971074895421523, -16.636180535291473, -1.850118028373732, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 89533728.84269148

       Sun, 2569993.315646969, -49298823.49949239, 35920955.64749374, 960102.6800684507, -0.0009211327964790912, 0.006259829797715756, -5.131851995921383e-06, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2569993.315646969, -107836054.05740546, 31199951.38067151, 5904113.568139862, -6.237374356323433, -46.49807020182805, -3.246803285370283, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2569993.315646969, -94932727.11264303, -62494997.4747254, 2162611.538002003, 31.53535085250352, -14.876353929166937, -2.028544616783049, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2569993.315646969, -173965556.06983703, -48285022.15456314, 1023302.5285117932, 16.19945211933069, -24.799741048092198, 0.01389640979024679, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2569993.315646969, -173875354.8071217, -47905985.034079425, 1055381.1864015681, 15.23605128943817, -24.50947790677926, -0.012295346192000414, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2569993.315646969, -270436710.1244487, 150486181.0115781, 8712780.480240133, -10.269413030350078, -19.424131754053427, -0.1604013900976031, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2569993.315646969, -737055272.3341842, 453012189.36674863, 14416668.714692539, -6.923193379694926, -10.559843833548781, 0.19971383595374062, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2569993.315646969, 1076550987.0926058, 843682943.6691254, -57923830.585895106, -6.135469768551976, 7.817241261861848, 0.11137726643495606, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2569993.315646969, 4892680.436869482, -2843243211.9094214, -10178432.318891406, 6.766326883719879, -0.19937289195726635, -0.08792079066726521, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2569993.315646969, 1700994639.8938484, -4118860858.840482, 46267326.40112693, 4.97276604215936, 2.141101738597147, -0.15879459939200385, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2569993.315646969, 6570383931.2737055, 609085047.5076486, -2000934266.4854321, 0.3194429381380398, 3.9536986043569, -0.5225653687768124, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2569993.315646969, -92839402.00669028, 167776473.92652774, 14994659.92139685, -32.636341356646966, -6.746149190210439, -0.8036596667374999, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness: 

       Sun, 2569995.5957395784, -49299006.82626149, 35922189.27269898, 960101.6985136177, -0.0009398791263408808, 0.006264186142081432, -4.841660170361865e-06, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2569995.5957395784, -108343857.68239497, 22134195.217889544, 5206572.469559283, 0.9451157174544359, -45.37869973843569, -3.8091279899082653, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2569995.5957395784, -88631997.69440101, -65224305.9421432, 1760820.769662041, 32.40537692619842, -12.8337917526378, -2.049071009673348, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2569995.5957395784, -170680321.77271017, -53104763.33290077, 1026037.8387955991, 17.143407050519, -24.12912998134721, 0.013841498562055597, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2569995.5957395784, -170782938.12718466, -52718522.987632066, 1049117.92301646, 16.190302594593167, -24.339669899265573, -0.04876875039747235, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2569995.5957395784, -272422682.02354527, 146640676.3668193, 8679886.27175616, -9.89410687053496, -19.61446353154203, -0.17347355162269756, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2569995.5957395784, -738415719.9172056, 450929830.10004497, 14455945.37032922, -6.888623182079965, -10.580734767441443, 0.19903708028518652, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2569995.5957395784, 1075341207.1477268, 845222155.8147364, -57901832.12065194, -6.146502489121518, 7.809315457135799, 0.11195445804522554, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2569995.5957395784, 6225640.926367224, -2843282176.170564, -10195751.505836952, 6.766266979574528, -0.19621939940967859, -0.08790857739350245, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2569995.5957395784, 1701974225.3188736, -4118438944.379608, 46236042.584221736, 4.9722661439837665, 2.142287763850942, -0.15880753554775198, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2569995.5957395784, 6570446810.217017, 609863921.6891711, -2001037196.3435235, 0.31892460471145734, 3.9536537105539473, -0.5224086059739907, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2569995.5957395784, -99225518.3943133, 166323038.74215057, 14823098.413557792, -32.190633231251354, -7.99751007534891, -0.9367753048975969, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 231181114.95697296

       Sun, 2570391.9036129015, -49367814.31628165, 36158468.14869291, 960273.9408332183, -0.003334445717788471, 0.007522336046618905, 2.3070225027107053e-05, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2570391.9036129015, 1253989.1787472328, 6025729.1525326315, -6121863.97821384, 15.374024259471199, 44.04848870748103, 2.212349992097458, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2570391.9036129015, -152341829.05273822, 66747748.62625686, 7323861.438706975, -10.14830155932155, -33.71447797262603, 0.09624269754397048, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2570391.9036129015, -110326017.04650755, -102603348.97850752, 1051334.551548055, 26.774844703141483, -12.09296132334571, 0.003806175022357494, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2570391.9036129015, -110277474.44096348, -102982896.87214449, 1036865.6501723072, 27.787592632271117, -11.928866046954374, 0.08743642395160499, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2570391.9036129015, 158394166.97407788, 55916759.34808731, -3644837.771954723, -1.3976807733774883, 26.21780377967904, 0.5848316072669716, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2570391.9036129015, -864089756.4028007, 46472201.11349367, 19007522.64464525, -0.31479167972810923, -12.45225471204053, 0.06119889047952246, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2570391.9036129015, 833956597.5032411, 1086251375.708012, -52379406.94071201, -7.8915216222505, 6.191674647171397, 0.20948990915479726, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2570391.9036129015, 237479428.19302526, -2840651279.305415, -13166364.289745646, 6.7339165471653475, 0.34872943158319614, -0.0855143369593736, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2570391.9036129015, 1870693030.096768, -4041575812.3792963, 40761366.10162051, 4.881107647868929, 2.3466396809694454, -0.1609205680509718, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2570391.9036129015, 6579829808.398493, 745097372.2164048, -2018458923.3678045, 0.22928442451724151, 3.944977964044862, -0.49519955097829327, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2570391.9036129015, 9507339.13182996, 155979107.88128337, 13953899.934853576, -31.15662709517076, 14.687417014903092, 1.4982936488025997, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 285291774.02345216

       Sun, 2570572.019354984, -49428696.20310056, 36273923.67761621, 960805.3042589371, -0.004300302813240779, 0.0074586944747759305, 3.7859538456503856e-05, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2570572.019354984, 4451693.531405335, 23274772.58572129, -5012488.017233286, 1.9927417261880866, 49.502999480738566, 3.8784347484253727, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2570572.019354984, -51586081.74441373, 143907688.09842384, 2640357.2946106973, -35.13205941448512, -0.8676871268966242, 2.0074790469906296, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2570572.019354984, 21295200.301135857, 165961161.88622534, 874344.1514606581, -26.63254258170619, 14.16631662443657, -0.005109682633705893, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2570572.019354984, 20985431.898698796, 166204324.67109066, 857483.445512607, -27.287635050464694, 13.424715669681152, -0.08512226395481914, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2570572.019354984, -107070552.65049374, 268541233.9578174, 7237422.616085931, -22.634949697576182, -3.7519881372182806, 0.4678545566295054, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2570572.019354984, -844924473.3937389, -145706208.04969636, 19418520.42706142, 2.7630831665947104, -12.124373957726048, -0.008579983078780778, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2570572.019354984, 705904934.8062695, 1175869549.2735236, -48794067.825868174, -8.549520754381023, 5.312323341038472, 0.25088700831285804, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2570572.019354984, 342058952.45300835, -2833314954.577335, -14487455.387239981, 6.704993134330114, 0.5937884614306401, -0.08425225698438372, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2570572.019354984, 1946311013.192426, -4004343274.497804, 38250271.91373744, 4.836893139583292, 2.4382790553087204, -0.1617912515461553, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2570572.019354984, 6583082991.524578, 806454480.9844849, -2026069173.2379243, 0.18884247642269855, 3.9404681421432, -0.48285954393361985, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2570572.019354984, -188809869.05230105, -103131860.17338763, -14329651.288470177, 14.991005330286267, -17.976573264566397, -1.891965731837056, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness: 

       Sun, 2570789.831856607, -49525921.403429344, 36414051.21888664, 961856.6828271655, -0.005864367971084496, 0.0072000779987454215, 6.378061607639357e-05, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2570789.831856607, -107444729.76875743, 12373626.565835487, 4264432.547579823, 8.585106909756663, -42.91955826294703, -4.3037611907170845, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2570789.831856607, -30922554.39804483, 142560123.7783836, 1426054.9469650872, -34.61258578823932, 5.890772308804211, 2.0752164006398814, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2570789.831856607, -29542621.018746756, -114347778.38748814, 1052978.5688934952, 29.052215609444236, 3.8111141690626376, -0.004023892723666175, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2570789.831856607, -29789482.283686243, -114062665.78882258, 1036456.6013558633, 28.22686443761915, 3.17851131828947, -0.09103227328865635, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2570789.831856607, -275094535.69803715, -51567728.12724694, 4562686.095355487, 9.673101529776094, -20.481512889980348, -0.6646155657789148, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2570789.831856607, -759512995.6359041, -362779526.12225807, 18466725.87686551, 6.25150667679019, -10.77713470837531, -0.09191519589442292, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2570789.831856607, 538553995.2439643, 1265047414.6329494, -43629240.82928639, -9.209661952563184, 4.148364704149233, 0.2972495588561634, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2570789.831856607, 467821491.3272582, -2819372751.636893, -16057557.0351346, 6.658391694899914, 0.8873687893492588, -0.08258611485498181, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2570789.831856607, 2036815673.5507357, -3957422882.6553893, 35196195.19633628, 4.7811269928453415, 2.5480026043015838, -0.16276862256257504, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2570789.831856607, 6586178531.476658, 880555244.5528824, -2035015859.6801107, 0.14018597966228477, 3.934548770288204, -0.46795970497983697, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2570789.831856607, 84167890.51344822, 84140040.00794089, 6406682.77879076, -15.07214541297527, 29.014275083388235, 3.0739599318882003, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 228814676.17688474

       Sun, 2571150.7230629995, -49739295.101338, 36620825.08041512, 964566.1527743028, -0.007856722244501468, 0.005811815306073483, 0.00010749116065870131, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2571150.7230629995, -92675642.05603501, -15974598.282010555, 560088.5659901405, 27.847229057415547, -28.58865667621473, -4.882327605652066, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2571150.7230629995, 2981953.7317558513, -58554836.566387996, -3442985.665654486, 30.402237951059817, 16.8590331299857, -1.5051121192597796, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2571150.7230629995, -40693743.20211548, -115157937.72441323, 1057811.4315190464, 29.241429209316653, 1.6714234426538908, -0.004249929438367011, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2571150.7230629995, -41050820.013388954, -115328821.05050406, 1026495.3341564019, 29.61849759658881, 0.7607727527920776, 0.03904737530071901, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2571150.7230629995, 96421824.64148962, 200137700.80653715, 870797.2996987272, -17.182762512187455, 18.23719386721259, 0.7984296071748641, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2571150.7230629995, -488572313.0947597, -638299552.8536128, 13649109.919175707, 10.80085873173903, -6.511248361235578, -0.21152275642609616, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2571150.7230629995, 238832711.47040263, 1361948265.3303597, -33302158.16856611, -9.934257866915946, 2.0358271728222572, 0.3624529493790081, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2571150.7230629995, 673893697.8543917, -2784215852.3701553, -18585605.265108112, 6.553798451842044, 1.3658475728243524, -0.07950109278297442, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2571150.7230629995, 2184387721.4559317, -3875173302.9425116, 30097922.120695528, 4.68325706572714, 2.7270192224692744, -0.1642045689092115, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2571150.7230629995, 6589300192.4908085, 1003071817.3836062, -2049223113.887758, 0.06017045879735974, 3.923635617562129, -0.44332959241413666, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2571150.7230629995, 69383669.40278058, -92855700.49511702, -12628050.610456675, 15.806759813522524, 21.408130763517626, 2.333940463389273, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness: 

       Sun, 2571206.0934337825, -49777046.88141375, 36647577.4775302, 965069.8016170155, -0.007893522431640437, 0.005416968050062869, 0.000103070078042027, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2571206.0934337825, -48942698.06232859, 82653110.40353905, 4663123.096199188, -58.49185879640204, 2.6562166423702034, 5.543554479815983, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2571206.0934337825, 46758052.73324555, 85665073.45605293, -3877928.424348938, -15.964022281912417, 31.089265025408857, 1.366994547591093, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2571206.0934337825, 76236582.03839058, -47267341.32938048, 1005102.6264580017, 16.016980498088504, 24.695036744827785, -0.017356121342035662, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2571206.0934337825, 75913756.80199368, -47490743.23103287, 979441.3061387661, 16.530580217866685, 23.843381468598572, 0.03860904784175204, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2571206.0934337825, -1788687.1467081704, 261575594.39021492, 4534654.9427792635, -22.819027082904434, 7.138104929819669, 0.7012579994732315, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2571206.0934337825, -435671388.2962597, -667450446.1518701, 12601172.272641841, 11.30470181390648, -5.668692782081132, -0.22638152526068359, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2571206.0934337825, 191141244.65029377, 1370879246.6482153, -31547684.471782174, -10.0016266857235, 1.6974770514785487, 0.37094845193830867, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2571206.0934337825, 705201905.1573135, -2777508260.1475787, -18964726.902106494, 6.534791490084652, 1.4382676758158204, -0.07899318143249233, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2571206.0934337825, 2206755131.236065, -3862062262.116737, 29311886.924314283, 4.667643706517777, 2.754164909362322, -0.1644045151214505, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2571206.0934337825, 6589558828.756161, 1021838208.6559172, -2051334976.47949, 0.04796057971474778, 3.9218407562804165, -0.4395571888673894, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2571206.0934337825, 99862091.30198643, 37674223.59167888, 1441815.4436676693, -5.5753403604091725, 30.688609986473644, 3.2767889512280464, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 88167026.40597047

       Sun, 2571507.054084173, -49991838.484832644, 36769812.480046, 968066.7470945946, -0.008608866102729103, 0.003836370289426938, 0.00012197609239089809, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2571507.054084173, -80781398.66016333, -25235211.016498595, -1314598.9757740367, 33.809147307470305, -19.35067093316533, -4.667268394515253, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2571507.054084173, -142988443.5688695, 90421568.52103391, 7091563.37403835, -17.65564440229182, -30.492121546984777, 0.5741582350944087, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2571507.054084173, -63459104.47309886, -114583754.80706286, 1063097.7662089125, 29.17328032157402, -2.7441031141441847, -0.0019565827065920398, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2571507.054084173, -63759372.62212499, -114831037.96694249, 1047118.4595023643, 29.77515967622158, -3.5514938306979107, 0.07920513773151208, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2571507.054084173, -243165916.57251677, -101419776.13128872, 2730071.3049681867, 14.966589758691251, -17.615945682944805, -0.7321734590125453, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2571507.054084173, -116852910.53732432, -749402225.1633916, 5877356.9802702665, 12.86591914924714, -0.4955422586775145, -0.28358562859257475, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2571507.054084173, -71701195.64576395, 1390777722.8476293, -21375530.15111746, -10.154036696394426, -0.1727686973111675, 0.40910683249873075, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2571507.054084173, 873657095.8781484, -2735038838.918597, -20981443.819551997, 6.418060924395494, 1.826713249604447, -0.07607823599344363, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2571507.054084173, 2326998780.1382766, -3788541778.293043, 25023635.90742719, 4.58003437964852, 2.9001546920001906, -0.1653959683295399, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2571507.054084173, 6589945961.002272, 1123685815.5453923, -2062498472.7454088, -0.018094637532012885, 3.91153200953107, -0.41908387440720285, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2571507.054084173, -74117931.22358583, -160605137.06419286, -20255966.01207402, 23.122503038025872, -1.3059885515060805, -0.08339707063269355, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 51827412.04053665

       Sun, 2571729.426771015, -50155893.97001824, 36826608.10218868, 970434.0266399892, -0.008310781663468604, 0.002367885686957386, 0.00011895498610691876, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2571729.426771015, -28027991.42219765, 77494100.0640757, 2291534.2300794767, -52.51442793143776, 25.1970396450874, 6.848407463657105, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2571729.426771015, -139437090.50262746, 96455831.81756523, 6966612.204124358, -19.59916385050741, -29.283160020399624, 0.703375687743655, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2571729.426771015, -132853415.34196684, 158671229.75845793, 902788.1449264908, -25.154055190989798, -16.83937882027279, 0.012060790717242614, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2571729.426771015, -132865707.96693675, 158274278.98596245, 922365.8834582058, -24.16854378835542, -16.904774973014565, 0.0863617663192247, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2571729.426771015, 146975926.98969272, -25042491.459865525, -5093111.679918814, 8.14500377621096, 25.2068003894558, 0.33307466299167554, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2571729.426771015, 129512305.66104563, -719300768.2375975, 274596.9205606483, 12.558930212937018, 3.6333671899090274, -0.2947557619383775, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2571729.426771015, -265936830.5848169, 1374137118.8413677, -13321168.292642487, -10.031959968709769, -1.5563644811441326, 0.42794045770180184, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2571729.426771015, 996020982.9825717, -2697234824.9035635, -22421107.790290557, 6.317575677834708, 2.1076112788677426, -0.07376320093814281, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2571729.426771015, 2414348781.4670873, -3731799189.015773, 21839701.935909383, 4.512357501034982, 3.0062729824464296, -0.16602461548638697, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2571729.426771015, 6589132203.254421, 1198760004.4434617, -2070405288.726595, -0.06656415590225458, 3.9033216654797176, -0.4039912650521216, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2571729.426771015, -91901725.5729711, 169038117.9721143, 15043565.13321852, -32.76152599578623, -6.3926972907595285, -0.7667681441155693, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness: 

       Sun, 2571755.4684378756, -50174640.86112887, 36831817.358102724, 970706.9853630975, -0.008359364653442143, 0.002247795242660051, 0.00012354943191544173, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2571755.4684378756, -109050152.27482453, 19679859.236372348, 4925092.568662338, 3.498156690783199, -44.71336809838918, -3.987462447749342, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2571755.4684378756, -156661255.8895643, 20950500.577976413, 6864740.713982875, 4.937126408945505, -34.78406251774972, -0.7871382486798284, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2571755.4684378756, -178945856.96543312, 109529774.3159775, 938002.2396843276, -15.150359470960327, -26.049122322928532, 0.016691552932692585, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
